apm_id,application_acronym,enterprise_heritage,application_name,application_environment,competitively_sensitive,risk_tier,fqdn,server_designation,server_site,ip_address
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbw23p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.90.247
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),TEST,No,High Risk,xmldbm15s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.81.213
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbw87p.aetna.com,Not PCI related,Phoenix-4025 E. Cotton Center,157.121.90.147
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmledhme2p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.164.11
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),TEST,No,High Risk,xmldbm18s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.81.216
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbw19p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.90.243
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbm91p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.162.66
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbm62p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.162.27
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbm95p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.162.70
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbw22p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.90.246
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbw24p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.90.248
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbm92p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.162.67
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbw81p.aetna.com,Not PCI related,Phoenix-4025 E. Cotton Center,157.121.90.141
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbw23p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.90.247
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),TEST,No,High Risk,xmldbm18s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.81.216
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),TEST,No,High Risk,xmldbm2s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.81.25
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbm61p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.162.26
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbm85p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.162.60
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbm19p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.162.12
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),QA,No,High Risk,xmldbw3q.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.90.17
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbm17p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.162.10
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbw25p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.90.249
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbm86p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.162.61
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbw43p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.91.232
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbm52p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.162.33
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),TEST,No,High Risk,xmldbm13s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.81.211
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),QA,No,High Risk,xmldbw3q.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.90.17
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbw93p.aetna.com,Not PCI related,Phoenix-4025 E. Cotton Center,157.121.90.153
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),DEV,No,High Risk,xmldbm1d.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.80.12
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),TEST,No,High Risk,xmldbm22s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.81.220
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbm87p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.162.62
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbw22p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.90.246
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),TEST,No,High Risk,xmldbm24s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.81.222
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbm112p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.162.87
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),TEST,No,High Risk,xmldbm12s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.81.210
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbm94p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.162.69
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),TEST,No,High Risk,xmldbm23s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.81.221
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),TEST,No,High Risk,xmldbm2s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.81.25
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbm62p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.162.27
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbw81p.aetna.com,Not PCI related,Phoenix-4025 E. Cotton Center,157.121.90.141
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbm88p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.162.63
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),TEST,No,High Risk,xmldbm10s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.81.208
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbw90p.aetna.com,Not PCI related,Phoenix-4025 E. Cotton Center,157.121.90.150
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbw20p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.90.244
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbm55p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.162.36
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbw41p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.91.55
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbm17p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.162.10
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbm19p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.162.12
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbw24p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.90.248
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbm51p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.162.32
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbw20p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.90.244
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),TEST,No,High Risk,xmldbm2s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.81.25
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),QA,No,High Risk,xmldbw5q.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.90.21
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbm93p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.162.68
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),TEST,No,High Risk,xmldbm20s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.81.218
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),TEST,No,High Risk,xmldbm9s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.81.207
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),TEST,No,High Risk,xmldbm4s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.81.27
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbw21p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.90.245
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbm91p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.162.66
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),QA,No,High Risk,xmldbw1q.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.90.16
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),TEST,No,High Risk,xmldbm13s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.81.211
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmledhme1p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.164.10
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbw89p.aetna.com,Not PCI related,Phoenix-4025 E. Cotton Center,157.121.90.149
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),TEST,No,High Risk,xmldbm12s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.81.210
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbw43p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.91.232
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbw22p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.90.246
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbm56p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.162.37
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbm42p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.162.22
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbm24p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.162.30
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbm41p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.162.21
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),QA,No,High Risk,xmldbw6q.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.90.22
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),TEST,No,High Risk,xmldbm14s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.81.212
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),TEST,No,High Risk,xmldbm17s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.81.215
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),TEST,No,High Risk,xmldbm16s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.81.214
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbm107p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.162.82
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbm39p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.162.19
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbm80p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.162.55
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),TEST,No,High Risk,xmldbm18s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.81.216
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),QA,No,High Risk,xmldbw6q.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.90.22
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),DEV,No,High Risk,xmldbm3d.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.80.23
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),DEV,No,High Risk,xmldbm3d.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.80.23
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbm95p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.162.70
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),TEST,No,High Risk,xmldbm11s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.81.209
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),TEST,No,High Risk,xmldbm16s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.81.214
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),QA,No,High Risk,xmldbw4q.aetna.com,PCI Connected,Middletown-Middle St Data Center,157.121.90.20
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),TEST,No,High Risk,xmldbm22s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.81.220
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbm18p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.162.11
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbm111p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.162.86
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),TEST,No,High Risk,xmldbm25s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.81.223
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbm51p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.162.32
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbm22p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.162.15
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbm42p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.162.22
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbw42p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.91.92
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbm41p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.162.21
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),TEST,No,High Risk,xmldbm16s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.81.214
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),TEST,No,High Risk,xmldbm3s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.81.26
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbm84p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.162.59
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbw19p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.90.243
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),TEST,No,High Risk,xmldbm25s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.81.223
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbm58p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.162.39
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbw43p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.91.232
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbw20p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.90.244
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),TEST,No,High Risk,xmldbm17s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.81.215
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),TEST,No,High Risk,xmldbm5s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.81.37
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbw81p.aetna.com,Not PCI related,Phoenix-4025 E. Cotton Center,157.121.90.141
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbm54p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.162.35
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbw17p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.90.241
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbm94p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.162.69
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbm84p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.162.59
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),TEST,No,High Risk,xmldbm19s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.81.217
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbw90p.aetna.com,Not PCI related,Phoenix-4025 E. Cotton Center,157.121.90.150
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbw25p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.90.249
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbm93p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.162.68
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbm60p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.162.25
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),TEST,No,High Risk,xmldbm11s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.81.209
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),PROD,No,High Risk,xmldbm111p.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.162.86
APM0012592,MLCSG,AETNA,MarkLogic Claim Summary Framework (Gradle),TEST,No,High Risk,xmldbm8s.aetna.com,Not PCI related,Middletown-Middle St Data Center,157.121.81.85
